"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","REAC:R-HSA-174178","false","0.005899131109967753","2.2292119513977697","74","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","REAC:R-HSA-179419","false","0.005899131109967753","2.2292119513977697","74","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Platelet activation, signaling and aggregation","REAC:R-HSA-76002","false","0.006462398751458691","2.1896062480801675","259","80","10","11056","APP,COL1A1,LYN,PTPN6,SERPINE1,SHC1,SPARC,SRC,VAV3,VWF"
"REAC","Interleukin-1 signaling","REAC:R-HSA-9020702","false","0.006588487823976122","2.181214252335078","113","80","7","11056","APP,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Chaperone Mediated Autophagy","REAC:R-HSA-9613829","false","0.006681804056392961","2.175106264177538","22","80","4","11056","GFAP,PARK7,PLIN3,VIM"
"REAC","APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-HSA-176409","false","0.006882270224204011","2.162268279320914","76","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Programmed Cell Death","REAC:R-HSA-5357801","false","0.007194227163118913","2.14301585312698","208","80","9","11056","AKT2,LMNB1,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1,VIM"
"REAC","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-HSA-176814","false","0.007421168128901229","2.129527729221358","77","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Signaling by ERBB2","REAC:R-HSA-1227986","false","0.0075381793416285005","2.122733534417176","46","80","5","11056","AKT2,HBEGF,HRAS,SHC1,SRC"
"REAC","ABC transporter disorders","REAC:R-HSA-5619084","false","0.007993605012327291","2.0972573153209453","78","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Growth hormone receptor signaling","REAC:R-HSA-982772","false","0.008044129348796445","2.094520954607259","23","80","4","11056","GH1,LYN,PTPN6,STAT5B"
"REAC","Interleukin-2 family signaling","REAC:R-HSA-451927","false","0.008388049218896373","2.0763390298718836","47","80","5","11056","CSF2RA,INPPL1,PTPN6,SHC1,STAT5B"
"REAC","Regulation of APC/C activators between G1/S and early anaphase","REAC:R-HSA-176408","false","0.00992783773220991","2.0031453298757396","81","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","G2/M Checkpoints","REAC:R-HSA-69481","false","0.010462333333816272","1.9803714473050575","167","80","8","11056","NBN,PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1,TP53BP1"
"REAC","Degradation of beta-catenin by the destruction complex","REAC:R-HSA-195253","false","0.011414585099676251","1.942539869736241","83","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Hedgehog 'on' state","REAC:R-HSA-5632684","false","0.013075401337759399","1.8835449719750832","85","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","HIV Infection","REAC:R-HSA-162906","false","0.013868722619370307","1.8579635378384727","226","80","9","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1,TPR,VPS28,VPS37A"
"REAC","Regulation of mRNA stability by proteins that bind AU-rich elements","REAC:R-HSA-450531","false","0.013975678085880554","1.854627111397753","86","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Host Interactions of HIV factors","REAC:R-HSA-162909","false","0.014057873261438482","1.8520803763776257","127","80","7","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1,TPR"
"REAC","Syndecan interactions","REAC:R-HSA-3000170","false","0.015596092002502586","1.80698421154116","27","80","4","11056","COL1A1,FGF2,ITGA2,ITGA6"
"REAC","Regulation of mitotic cell cycle","REAC:R-HSA-453276","false","0.01592557603044465","1.7979048502127577","88","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","APC/C-mediated degradation of cell cycle proteins","REAC:R-HSA-174143","false","0.01592557603044465","1.7979048502127577","88","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","ER-Phagosome pathway","REAC:R-HSA-1236974","false","0.018087979270156505","1.7426099483883601","90","80","6","11056","PSMA1,PSMC3,PSMD1,PSMD5,PSMD9,PSME1"
"REAC","Interleukin receptor SHC signaling","REAC:R-HSA-912526","false","0.018095708921074996","1.7424243982159033","28","80","4","11056","CSF2RA,INPPL1,PTPN6,SHC1"
