"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cell communication","GO:0010646","false","0.0006380625312126822","3.195136757595676","3480","51","24","20972","APOE,CDH1,CHMP6,COL1A1,CTSH,DLG4,FGF21,GCG,GFAP,HMOX1,ITGA6,LEP,NAMPT,NEFL,PARK7,RUVBL1,SERPINE1,SRC,STXBP1,TBL1X,TPR,VAV3,VGF,YAP1"
"GO:BP","cellular response to chemical stimulus","GO:0070887","false","0.0006509625176866885","3.1864440173158077","2199","51","19","20972","APOA4,APOE,ATF2,CDH1,COL1A1,COL4A1,CTSH,DLG4,GCG,HMOX1,LEP,PARK7,SERPINE1,SFTPD,SRC,STAT5B,VAV3,VIM,YAP1"
"GO:BP","transport","GO:0006810","false","0.0006822171449808089","3.166077370421155","4370","51","27","20972","APOA2,APOA4,APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,COL1A1,DLG4,FGF21,GCG,GFAP,LEP,LMNB1,MYH9,NEFL,PARK7,SCP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,TPR,VAV3,VGF"
"GO:BP","anatomical structure morphogenesis","GO:0009653","false","0.0007070385599723343","3.1505569003098226","2699","51","21","20972","APOE,ATF2,CDH1,COL1A1,COL4A1,COL9A1,CTSH,DLG4,FLI1,HMOX1,ITGA6,KLK3,LEP,MYH9,NEFL,PDLIM5,SERPINE1,SRC,STXBP1,VAV3,YAP1"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","false","0.0007593901846191127","3.11953502056639","822","51","12","20972","ATF2,CDH1,CTSH,DLG4,HMOX1,KLK3,LEP,MYH9,NEFL,PDLIM5,SERPINE1,SRC"
"GO:BP","regulation of transport","GO:0051049","false","0.0008142431780445881","3.089245871387593","1566","51","16","20972","APOA2,APOA4,APOE,CDH1,DLG4,FGF21,GCG,GFAP,LEP,PARK7,SCP2,SERPINE1,SFTPD,SRC,STXBP1,TPR"
"GO:BP","positive regulation of signal transduction","GO:0009967","false","0.0008354832296922804","3.078062263095783","1569","51","16","20972","APOE,COL1A1,CTSH,DLG4,FGF21,GCG,HMOX1,LEP,NAMPT,PARK7,RUVBL1,SRC,TBL1X,TPR,VAV3,YAP1"
"GO:BP","regulation of immune system process","GO:0002682","false","0.0010330855388905697","2.985863717657379","1594","51","16","20972","APOA2,APOE,CDKN1A,CTSH,GGT1,HMOX1,KLK3,LEP,PARK7,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,TP53BP1,VAV3"
"GO:BP","negative regulation of apoptotic process","GO:0043066","false","0.0011668065223778032","2.9330011518636647","856","51","12","20972","CTSH,GCG,HMOX1,ITGA6,LEP,NEFL,PARK7,SERPINE1,SRC,STAT5B,STXBP1,YAP1"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.0013106465417236607","2.8825144140886576","6900","51","34","20972","APOA2,APOA4,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,CTSH,FLI1,GCG,GFAP,HMOX1,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,NBN,PARK7,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,SRC,STAT5B,TBL1X,TP53BP1,TPR,VIM,YAP1"
"GO:BP","regulation of apoptotic process","GO:0042981","false","0.0014242753050429015","2.8464060557098865","1426","51","15","20972","APOE,CTSH,GCG,HMOX1,ITGA6,LEP,NEFL,PARK7,RUVBL1,SAP18,SERPINE1,SRC,STAT5B,STXBP1,YAP1"
"GO:BP","tube morphogenesis","GO:0035239","false","0.0015065754682457944","2.822009108516485","877","51","12","20972","APOE,ATF2,COL4A1,CTSH,HMOX1,KLK3,LEP,MYH9,SERPINE1,SRC,VAV3,YAP1"
"GO:BP","response to lipid","GO:0033993","false","0.001561692485669","2.8064044793736347","880","51","12","20972","APOA4,COL1A1,CTSH,LEP,NEFL,PARK7,SERPINE1,SRC,STAT5B,STXBP1,VIM,YAP1"
"GO:BP","negative regulation of programmed cell death","GO:0043069","false","0.0016973353825098544","2.7702323354182186","887","51","12","20972","CTSH,GCG,HMOX1,ITGA6,LEP,NEFL,PARK7,SERPINE1,SRC,STAT5B,STXBP1,YAP1"
"GO:BP","regulation of intestinal cholesterol absorption","GO:0030300","true","0.0018167276162074626","2.740710182018131","9","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","regulation of plasma lipoprotein particle levels","GO:0097006","false","0.0020711516230751347","2.6837881064882514","78","51","5","20972","APOA2,APOA4,APOE,FGF21,HMOX1"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.002230949204803519","2.651510317804317","7425","51","35","20972","APOA2,APOA4,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,GCG,GFAP,HMOX1,ITGA6,LEP,MYH9,NAMPT,NBN,NEFL,PARK7,RUVBL1,SERPINE1,SFTPD,SMC3,SRC,STAT5B,TBL1X,TP53BP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:BP","regulation of localization","GO:0032879","false","0.0022938514963709565","2.639434701689445","1914","51","17","20972","APOA2,APOA4,APOE,CDH1,DLG4,FGF21,GCG,GFAP,LEP,PARK7,SCP2,SERPINE1,SFTPD,SRC,STXBP1,TPR,YAP1"
"GO:BP","regulation of protein localization to nucleus","GO:1900180","false","0.002304243063733942","2.6374717111556714","146","51","6","20972","CDH1,LEP,PARK7,SRC,TPR,YAP1"
"GO:BP","tube development","GO:0035295","false","0.0023743246907514306","2.624459891211452","1094","51","13","20972","APOE,ATF2,COL4A1,CTSH,HMOX1,KLK3,LEP,MYH9,SERPINE1,SFTPD,SRC,VAV3,YAP1"
"GO:BP","establishment of localization in cell","GO:0051649","false","0.002726934996094733","2.564325214524023","1938","51","17","20972","APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,GCG,GFAP,LEP,LMNB1,MYH9,NEFL,PARK7,SCP2,SRC,STXBP1,TPR"
"GO:BP","apoptotic signaling pathway","GO:0097190","false","0.002915981754911092","2.5352151976950177","612","51","10","20972","ATF2,CDKN1A,CTSH,HMOX1,ITGA6,NBN,PARK7,SERPINE1,SRC,YAP1"
"GO:BP","regulation of catalytic activity","GO:0050790","true","0.0032110300738781078","2.4933556268974812","774","51","11","20972","APOA2,APOA4,APOE,CDKN1A,CHMP6,CTSH,ITGA6,LEP,SERPINE1,SRC,VAV3"
"GO:BP","hemostasis","GO:0007599","false","0.0035610385671943435","2.448423322751193","248","51","7","20972","APOE,FLI1,MYH9,SERPINE1,SRC,STXBP1,VAV3"
"GO:BP","import into cell","GO:0098657","false","0.003791965096502374","2.4211356688197787","958","51","12","20972","APOA2,APOE,DLG4,FGF21,GFAP,LEP,MYH9,PARK7,SERPINE1,SFTPD,SRC,VAV3"
"GO:BP","regulation of extrinsic apoptotic signaling pathway","GO:2001236","false","0.0039258379935927885","2.406067626269481","160","51","6","20972","HMOX1,ITGA6,PARK7,SERPINE1,SRC,YAP1"
"GO:BP","cell-cell adhesion","GO:0098609","false","0.004089149225882881","2.3883670403884483","965","51","12","20972","APOA4,CDH1,CEACAM8,DLG4,ITGA6,LEP,MYH9,PDLIM5,SFTPD,SRC,STAT5B,STXBP1"
"GO:BP","plasma lipoprotein particle clearance","GO:0034381","false","0.0042855401492564475","2.3679944318370745","40","51","4","20972","APOA2,APOE,FGF21,HMOX1"
"GO:BP","regulation of cell projection organization","GO:0031344","false","0.004289620733320854","2.367581104250538","639","51","10","20972","APOE,CDH1,DLG4,GFAP,ITGA6,NEFL,PDLIM5,SRC,VIM,YAP1"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.004356615434051165","2.3608507742943665","1777","51","16","20972","APOA4,APOE,ATF2,CDH1,CHMP6,KLK3,LEP,MYH9,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VGF,VIM"
"GO:BP","response to chemical","GO:0042221","false","0.004490362946098413","2.347718554516201","3863","51","24","20972","APOA2,APOA4,APOE,ATF2,CDH1,COL1A1,COL4A1,CTSH,DLG4,GCG,HMOX1,LEP,NEFL,PARK7,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:BP","regulation of intestinal lipid absorption","GO:1904729","false","0.004733644916090883","2.3248043228256297","12","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","very-low-density lipoprotein particle remodeling","GO:0034372","true","0.004733644916090883","2.3248043228256297","12","51","3","20972","APOA2,APOA4,APOE"
"GO:BP","triglyceride-rich lipoprotein particle remodeling","GO:0034370","false","0.004733644916090883","2.3248043228256297","12","51","3","20972","APOA2,APOA4,APOE"
"GO:BP","establishment of localization","GO:0051234","false","0.004861412517085037","2.313237525131502","4804","51","27","20972","APOA2,APOA4,APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,COL1A1,DLG4,FGF21,GCG,GFAP,LEP,LMNB1,MYH9,NEFL,PARK7,SCP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,TPR,VAV3,VGF"
"GO:BP","regulation of body fluid levels","GO:0050878","false","0.0049912374585008076","2.301791768049444","374","51","8","20972","APOE,FLI1,MYH9,SERPINE1,SRC,STAT5B,STXBP1,VAV3"
"GO:BP","regulation of biosynthetic process","GO:0009889","false","0.005203070140030351","2.283740319554122","5821","51","30","20972","APOA2,APOA4,APOE,ATF2,CDH1,CDKN1A,COL1A1,CTSH,FLI1,GCG,HMOX1,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,PARK7,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SRC,STAT5B,TBL1X,TP53BP1,TPR,VIM,YAP1"
"GO:BP","intracellular transport","GO:0046907","false","0.005318266861030131","2.2742298743446097","1375","51","14","20972","APOE,ATF2,CDH1,CDKN1A,CHMP6,GFAP,LEP,LMNB1,NEFL,PARK7,SCP2,SRC,STXBP1,TPR"
"GO:BP","positive regulation of transport","GO:0051050","false","0.005472557118659642","2.261809696879402","818","51","11","20972","APOA2,APOE,CDH1,FGF21,GCG,LEP,SCP2,SERPINE1,SFTPD,STXBP1,TPR"
"GO:BP","signaling","GO:0023052","false","0.00573691304482303","2.2413217327286326","6558","51","32","20972","APOA2,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,GCG,GFAP,HMOX1,ITGA6,LEP,MYH9,NAMPT,NBN,NEFL,PARK7,RUVBL1,SERPINE1,SRC,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VAV3,VGF,YAP1"
"GO:BP","cell communication","GO:0007154","false","0.006633178849080349","2.178278292748128","6598","51","32","20972","APOA2,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,GCG,GFAP,HMOX1,ITGA6,LEP,MYH9,NAMPT,NBN,NEFL,PARK7,RUVBL1,SERPINE1,SRC,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VAV3,VGF,YAP1"
"GO:BP","zymogen activation","GO:0031638","true","0.0069244694911840005","2.1596134938702924","45","51","4","20972","CTSH,GGT1,KLK3,SERPINE1"
"GO:BP","response to reactive oxygen species","GO:0000302","false","0.007270135206288012","2.1384575122773057","178","51","6","20972","APOA4,APOE,COL1A1,HMOX1,PARK7,SRC"
"GO:BP","phospholipid efflux","GO:0033700","true","0.007805180972896876","2.1076170228233044","14","51","3","20972","APOA2,APOA4,APOE"
"GO:BP","regulation of intestinal absorption","GO:1904478","false","0.007805180972896876","2.1076170228233044","14","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","protein transport","GO:0015031","false","0.007864472982847526","2.1043303751780034","1422","51","14","20972","APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,GCG,GFAP,LEP,MYH9,PARK7,STXBP1,TPR,VGF"
"GO:BP","regulation of response to stimulus","GO:0048583","false","0.008209206185723922","2.085698836282204","3993","51","24","20972","APOE,CHMP6,COL1A1,CTSH,DLG4,FGF21,GCG,GGT1,HMOX1,ITGA6,KLK3,LEP,NAMPT,NBN,PARK7,RUVBL1,SERPINE1,SRC,STAT5B,TBL1X,TP53BP1,TPR,VAV3,YAP1"
"GO:BP","endocytosis","GO:0006897","false","0.00891608025144752","2.0498260311962895","694","51","10","20972","APOA2,APOE,DLG4,LEP,MYH9,PARK7,SERPINE1,SFTPD,SRC,VAV3"
"GO:BP","defense response","GO:0006952","false","0.009238794452291515","2.0343846951083773","1883","51","16","20972","APOA4,APOE,GGT1,HMOX1,KLK3,LEP,NAMPT,PARK7,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VGF,VIM"
"GO:BP","angiogenesis","GO:0001525","false","0.009530705061876784","2.0208749699643995","546","51","9","20972","ATF2,COL4A1,CTSH,HMOX1,KLK3,LEP,MYH9,SERPINE1,VAV3"
"GO:BP","positive regulation of canonical Wnt signaling pathway","GO:0090263","false","0.010352385643425778","1.9849595581888742","108","51","5","20972","COL1A1,RUVBL1,SRC,TBL1X,YAP1"
"GO:BP","regulation of endocytosis","GO:0030100","false","0.010435124964490406","1.981502345729945","292","51","7","20972","APOA2,APOE,DLG4,PARK7,SERPINE1,SFTPD,SRC"
"GO:BP","response to endogenous stimulus","GO:0009719","false","0.01127179515817141","1.9480069122411559","1467","51","14","20972","APOE,ATF2,COL1A1,CTSH,FGF21,GCG,LEP,NEFL,PARK7,SRC,STAT5B,TPR,VGF,YAP1"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","false","0.011656550001041354","1.933429969063908","6392","51","31","20972","APOA2,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,CTSH,FLI1,GFAP,HMOX1,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,NBN,PARK7,RUVBL1,SAP18,SERPINE1,SFTPD,SMC3,SRC,STAT5B,TBL1X,TP53BP1,TPR,VIM,YAP1"
"GO:BP","response to external stimulus","GO:0009605","false","0.013412176788216155","1.8725007306949977","2427","51","18","20972","APOA4,APOE,ATF2,CDH1,COL1A1,GGT1,KLK3,LEP,PARK7,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VAV3,VGF,VIM"
"GO:BP","positive regulation of cellular component organization","GO:0051130","false","0.01436824787313074","1.8425961884019708","1091","51","12","20972","APOA2,APOE,DLG4,ITGA6,NBN,NEFL,PARK7,RUVBL1,SERPINE1,SFTPD,SRC,TPR"
"GO:BP","reverse cholesterol transport","GO:0043691","true","0.0145062057915494","1.838446165734029","17","51","3","20972","APOA2,APOA4,APOE"
"GO:BP","positive regulation of protein localization","GO:1903829","false","0.01460584036763263","1.8354734502257979","433","51","8","20972","APOE,CDH1,GCG,LEP,PARK7,SRC,TPR,YAP1"
"GO:BP","positive regulation of developmental process","GO:0051094","false","0.016419589845660672","1.7846376955716974","1305","51","13","20972","APOE,COL1A1,CTSH,DLG4,GFAP,HMOX1,LEP,NEFL,SERPINE1,SRC,STAT5B,TP53BP1,YAP1"
"GO:BP","positive regulation of cell population proliferation","GO:0008284","false","0.01723968996008081","1.7634705488266675","923","51","11","20972","ATF2,CDKN1A,CTSH,FGF21,GFAP,HMOX1,LEP,NAMPT,STAT5B,VAV3,YAP1"
"GO:BP","intestinal cholesterol absorption","GO:0030299","false","0.017377593681840144","1.76001036154964","18","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","organelle organization","GO:0006996","true","0.017916536337173845","1.746745945290276","3573","51","22","20972","APOE,ATF2,ATP6V1F,CHMP6,DLG4,GFAP,HSPA2,IMMT,LMNB1,MYH9,NBN,NEFL,PARK7,PDLIM5,RUVBL1,SMC3,SRC,STXBP1,TPR,VAV3,VIM,YAP1"
"GO:BP","regulation of cholesterol transport","GO:0032374","true","0.017967383842537387","1.7455151541355034","57","51","4","20972","APOA2,APOA4,APOE,SCP2"
"GO:BP","regulation of sterol transport","GO:0032371","false","0.017967383842537387","1.7455151541355034","57","51","4","20972","APOA2,APOA4,APOE,SCP2"
"GO:BP","cell migration","GO:0016477","false","0.018517950979705915","1.7324070698915544","1532","51","14","20972","APOE,CDH1,COL1A1,CTSH,FGF21,HMOX1,ITGA6,LEP,MYH9,SERPINE1,SFTPD,SRC,STAT5B,VAV3"
"GO:BP","animal organ development","GO:0048513","false","0.018814918215427263","1.725497665128642","3018","51","20","20972","ATF2,BCAN,CDH1,CDKN1A,COL1A1,COL4A1,COL9A1,CTSH,FLI1,ITGA6,LEP,NEFL,PDLIM5,SERPINE1,SFTPD,SRC,STAT5B,VGF,VIM,YAP1"
"GO:BP","cell activation","GO:0001775","false","0.01923346166488457","1.7159425438083702","1123","51","12","20972","APOE,ATF2,CDKN1A,LEP,MYH9,NBN,SFTPD,SRC,STAT5B,STXBP1,TP53BP1,VAV3"
"GO:BP","protein processing","GO:0016485","false","0.021402994691830383","1.6695254562234865","215","51","6","20972","CTSH,GGT1,KLK3,MYH9,SERPINE1,SRC"
"GO:BP","high-density lipoprotein particle remodeling","GO:0034375","true","0.02419433116095546","1.6162863792226965","20","51","3","20972","APOA2,APOA4,APOE"
"GO:BP","plasma membrane bounded cell projection organization","GO:0120036","false","0.026656047497972974","1.574204246410417","1582","51","14","20972","APOA4,APOE,CDH1,DLG4,GFAP,ITGA6,MYH9,NEFL,PDLIM5,SRC,STXBP1,VAV3,VIM,YAP1"
"GO:BP","regulation of plasma membrane bounded cell projection organization","GO:0120035","false","0.02736494567988169","1.5628054096062944","623","51","9","20972","APOE,CDH1,GFAP,ITGA6,NEFL,PDLIM5,SRC,VIM,YAP1"
"GO:BP","biological regulation","GO:0065007","false","0.028123894861071724","1.5509245343087832","12804","51","45","20972","APOA2,APOA4,APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,FLI1,GCG,GFAP,GGT1,HMOX1,HSPA2,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,NBN,NEFL,PARK7,PDLIM5,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,SRC,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:BP","lipid digestion","GO:0044241","false","0.028178322941355152","1.5500848578905617","21","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","positive regulation of interleukin-8 production","GO:0032757","true","0.028540547021165128","1.5445377072551205","64","51","4","20972","APOA2,LEP,PARK7,SERPINE1"
"GO:BP","leukocyte activation","GO:0045321","false","0.02877935505221087","1.540918942866558","975","51","11","20972","ATF2,CDKN1A,LEP,MYH9,NBN,SFTPD,SRC,STAT5B,STXBP1,TP53BP1,VAV3"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","0.029438775764519705","1.5310802544489626","2834","51","19","20972","APOE,ATF2,CHMP6,COL1A1,COL4A1,DLG4,FGF21,HMOX1,ITGA6,LEP,MYH9,PARK7,RUVBL1,SERPINE1,SRC,STAT5B,TBL1X,VAV3,YAP1"
"GO:BP","negative regulation of apoptotic signaling pathway","GO:2001234","false","0.029840799790955636","1.525189541114117","228","51","6","20972","HMOX1,ITGA6,PARK7,SERPINE1,SRC,YAP1"
"GO:BP","cellular localization","GO:0051641","false","0.032079092060471215","1.4937779321181532","2584","51","18","20972","APOE,ATF2,ATP6V1F,CDH1,CDKN1A,CHMP6,DLG4,GCG,GFAP,LEP,LMNB1,MYH9,NEFL,PARK7,SCP2,SRC,STXBP1,TPR"
"GO:BP","response to other organism","GO:0051707","false","0.03248324839139807","1.4883405469210862","1610","51","14","20972","APOA4,APOE,ATF2,CDH1,KLK3,LEP,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VGF,VIM"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.033170100015684566","1.4792532189781231","1613","51","14","20972","APOA4,APOE,ATF2,CDH1,KLK3,LEP,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VGF,VIM"
"GO:BP","extrinsic apoptotic signaling pathway","GO:0097191","false","0.03372564894133862","1.472039684979084","233","51","6","20972","HMOX1,ITGA6,PARK7,SERPINE1,SRC,YAP1"
"GO:BP","platelet activation","GO:0030168","false","0.03407816367512251","1.4675238155264632","138","51","5","20972","APOE,MYH9,SRC,STXBP1,VAV3"
"GO:BP","nervous system development","GO:0007399","false","0.034371214082617604","1.4638051271566643","2597","51","18","20972","APOA4,APOE,ATF2,BCAN,CDH1,COL4A1,DLG4,FGF21,GFAP,ITGA6,LEP,NBN,NEFL,PDLIM5,SRC,STXBP1,VIM,YAP1"
"GO:BP","lymphocyte activation","GO:0046649","false","0.03456378952911246","1.4613786480982622","811","51","10","20972","ATF2,CDKN1A,LEP,MYH9,NBN,SFTPD,SRC,STAT5B,TP53BP1,VAV3"
"GO:BP","cellular response to stress","GO:0033554","false","0.036114081229272565","1.4423234294575085","1856","51","15","20972","APOA4,ATF2,CDKN1A,GFAP,HMOX1,NBN,NEFL,PARK7,RUVBL1,SMC3,SRC,TP53BP1,TPR,VAV3,YAP1"
"GO:BP","cell projection organization","GO:0030030","false","0.03680131692123771","1.434136639984272","1628","51","14","20972","APOA4,APOE,CDH1,DLG4,GFAP,ITGA6,MYH9,NEFL,PDLIM5,SRC,STXBP1,VAV3,VIM,YAP1"
"GO:BP","phagocytosis","GO:0006909","false","0.03800874934114487","1.4201164204041452","238","51","6","20972","APOA2,LEP,MYH9,SFTPD,SRC,VAV3"
"GO:BP","establishment of protein localization","GO:0045184","false","0.039224426055037016","1.4064434024371115","1869","51","15","20972","APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,DLG4,GCG,GFAP,LEP,MYH9,PARK7,STXBP1,TPR,VGF"
"GO:BP","regulation of biological process","GO:0050789","false","0.04012494750498478","1.396585522769261","12397","51","44","20972","APOA2,APOA4,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,FLI1,GCG,GFAP,GGT1,HMOX1,HSPA2,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,NBN,NEFL,PARK7,PDLIM5,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,SRC,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:BP","blood coagulation","GO:0007596","false","0.04078217243183436","1.3895296434419282","241","51","6","20972","APOE,MYH9,SERPINE1,SRC,STXBP1,VAV3"
"GO:BP","immune response","GO:0006955","false","0.04095286291044745","1.3877157324200728","2118","51","16","20972","APOA2,APOA4,APOE,CEACAM8,CTSH,KLK3,LEP,NBN,PARK7,SFTPD,SRC,STAT5B,STXBP1,TP53BP1,VAV3,VIM"
"GO:BP","positive regulation of small molecule metabolic process","GO:0062013","false","0.04182859630290734","1.3785267093646332","144","51","5","20972","APOA4,APOE,GCG,PARK7,SRC"
"GO:BP","intestinal lipid absorption","GO:0098856","false","0.042661738792166476","1.3699614477038933","24","51","3","20972","APOA2,APOA4,LEP"
"GO:BP","response to biotic stimulus","GO:0009607","false","0.04334700735901613","1.363040880479103","1652","51","14","20972","APOA4,APOE,ATF2,CDH1,KLK3,LEP,PNLIPRP2,SERPINE1,SFTPD,SRC,STAT5B,STXBP1,VGF,VIM"
"GO:BP","developmental growth","GO:0048589","false","0.04363656382169924","1.3601494554262648","661","51","9","20972","APOE,ATF2,CDH1,CDKN1A,LEP,NBN,PDLIM5,STAT5B,YAP1"
"GO:BP","positive regulation of Wnt signaling pathway","GO:0030177","false","0.04469516057381068","1.3497394981179425","146","51","5","20972","COL1A1,RUVBL1,SRC,TBL1X,YAP1"
"GO:BP","regulation of catabolic process","GO:0009894","false","0.04530351082499973","1.3438681407500215","1024","51","11","20972","APOA2,APOA4,APOE,CDH1,CHMP6,GFAP,HMOX1,LEP,PARK7,SRC,VIM"
"GO:BP","coagulation","GO:0050817","false","0.045765369432883354","1.339463027522056","246","51","6","20972","APOE,MYH9,SERPINE1,SRC,STXBP1,VAV3"
"GO:BP","multicellular organismal-level homeostasis","GO:0048871","false","0.04620863012345979","1.3352769061543248","839","51","10","20972","APOE,CTSH,FGF21,HMOX1,LEP,SFTPD,SRC,STAT5B,VGF,YAP1"
"GO:BP","regulation of cellular process","GO:0050794","false","0.04983877076741503","1.302432677735565","11962","51","43","20972","APOA2,APOA4,APOE,ATF2,CDH1,CDKN1A,CHMP6,COL1A1,COL4A1,CTSH,DLG4,FGF21,FLI1,GCG,GFAP,HMOX1,HSPA2,ITGA6,KLK3,LEP,LMNB1,MYH9,NAMPT,NBN,NEFL,PARK7,PDLIM5,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,SRC,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VAV3,VGF,VIM,YAP1"
"GO:BP","locomotion","GO:0040011","true","0.04993916282893304","1.3015587423575636","1236","51","12","20972","APOE,CDH1,COL1A1,CTSH,FGF21,HMOX1,ITGA6,NEFL,SERPINE1,SFTPD,SRC,VAV3"
"GO:CC","extracellular space","GO:0005615","true","4.3460505595480285e-10","9.36190522564435","3252","50","29","22155","APOA2,APOA4,APOE,ATP6V1F,BCAN,CDH1,CEACAM8,CHMP6,COL1A1,COL4A1,COL9A1,CTSH,FGF21,GCG,GGT1,HMOX1,HSPA2,KLK3,LEP,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SFTPD,SRC,STXBP1,VGF,VIM"
"GO:CC","extracellular region","GO:0005576","false","3.5225685527502845e-7","6.453140546326067","4249","50","29","22155","APOA2,APOA4,APOE,ATP6V1F,BCAN,CDH1,CEACAM8,CHMP6,COL1A1,COL4A1,COL9A1,CTSH,FGF21,GCG,GGT1,HMOX1,HSPA2,KLK3,LEP,MYH9,NAMPT,PARK7,RUVBL1,SERPINE1,SFTPD,SRC,STXBP1,VGF,VIM"
"GO:CC","organelle lumen","GO:0043233","false","0.000002934494632642518","5.532466680498974","6791","50","35","22155","APOA2,APOA4,APOE,ATF2,BCAN,CDKN1A,COL1A1,COL4A1,COL9A1,CTSH,FLI1,GCG,HMOX1,HSPA2,IMMT,LMNB1,MYH9,NAMPT,NBN,PARK7,POLR2F,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VGF,VIM,YAP1"
"GO:CC","intracellular organelle lumen","GO:0070013","true","0.000002934494632642518","5.532466680498974","6791","50","35","22155","APOA2,APOA4,APOE,ATF2,BCAN,CDKN1A,COL1A1,COL4A1,COL9A1,CTSH,FLI1,GCG,HMOX1,HSPA2,IMMT,LMNB1,MYH9,NAMPT,NBN,PARK7,POLR2F,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VGF,VIM,YAP1"
"GO:CC","membrane-enclosed lumen","GO:0031974","false","0.000002934494632642518","5.532466680498974","6791","50","35","22155","APOA2,APOA4,APOE,ATF2,BCAN,CDKN1A,COL1A1,COL4A1,COL9A1,CTSH,FLI1,GCG,HMOX1,HSPA2,IMMT,LMNB1,MYH9,NAMPT,NBN,PARK7,POLR2F,RUVBL1,SAP18,SCP2,SERPINE1,SFTPD,SMC3,STAT5B,STXBP1,TBL1X,TP53BP1,TPR,VGF,VIM,YAP1"
"GO:CC","endoplasmic reticulum lumen","GO:0005788","false","0.000009750777616108732","5.010960748309824","322","50","9","22155","APOA2,APOA4,APOE,COL1A1,COL4A1,COL9A1,GCG,SFTPD,VGF"
